"VARIABLE","VERSIONS","LEVEL","NUTSCODE","YEAR","SEX","AGE","ISCED11","UNIT","VALUE"
"RPDTN",2021,2,"DEG0",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",6
"RPDTN",2021,2,"DK01",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",14.2
"RPDTN",2021,2,"DK02",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.9
"RPDTN",2021,2,"DK03",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.7
"RPDTN",2021,2,"DK04",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",18.8
"RPDTN",2021,2,"DK05",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",22.5
"RPDTN",2021,2,"EE00",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",10.7
"RPDTN",2021,2,"EL30",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13.3
"RPDTN",2021,2,"EL41",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",22.2
"RPDTN",2021,2,"EL42",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",29.2
"RPDTN",2021,2,"EL43",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",24.3
"RPDTN",2021,2,"EL51",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",32.1
"RPDTN",2021,2,"EL52",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.1
"RPDTN",2021,2,"EL53",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",26
"RPDTN",2021,2,"EL54",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",25
"RPDTN",2021,2,"EL61",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",24.8
"RPDTN",2021,2,"EL62",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",29.7
"RPDTN",2021,2,"EL63",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",33.6
"RPDTN",2021,2,"EL64",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",27.8
"RPDTN",2021,2,"EL65",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",27.6
"RPDTN",2021,2,"ES11",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.5
"RPDTN",2021,2,"ES12",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",31.1
"RPDTN",2021,2,"ES13",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",32.3
"RPDTN",2021,2,"ES21",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",24.7
"RPDTN",2021,2,"ES22",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",28.8
"RPDTN",2021,2,"ES23",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",38
"RPDTN",2021,2,"ES24",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",32.5
"RPDTN",2021,2,"ES30",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",24.1
"RPDTN",2021,2,"ES41",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.4
"RPDTN",2021,2,"ES42",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",47.3
"RPDTN",2021,2,"ES43",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",52.3
"RPDTN",2021,2,"ES51",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",36.2
"RPDTN",2021,2,"ES52",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.7
"RPDTN",2021,2,"ES53",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.1
"RPDTN",2021,2,"ES61",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",46.7
"RPDTN",2021,2,"ES62",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",45.9
"RPDTN",2021,2,"ES63",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",49.2
"RPDTN",2021,2,"ES64",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",41.9
"RPDTN",2021,2,"ES70",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",39.5
"RPDTN",2021,2,"FI19",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",8.2
"RPDTN",2021,2,"FI1B",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",9.4
"RPDTN",2021,2,"FI1C",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",9.6
"RPDTN",2021,2,"FI1D",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",8.3
"RPDTN",2021,2,"FI20",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13.2
"RPDTN",2021,2,"FR10",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.6
"RPDTN",2021,2,"FRB0",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.6
"RPDTN",2021,2,"FRC1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.3
"RPDTN",2021,2,"FRC2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.8
"RPDTN",2021,2,"FRD1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.5
"RPDTN",2021,2,"FRD2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.9
"RPDTN",2021,2,"FRE1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.6
"RPDTN",2021,2,"FRE2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",25.9
"RPDTN",2021,2,"FRF1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.6
"RPDTN",2021,2,"FRF2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",27
"RPDTN",2021,2,"FRF3",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.1
"RPDTN",2021,2,"FRG0",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",15.8
"RPDTN",2021,2,"FRH0",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",14.4
"RPDTN",2021,2,"FRI1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",17.4
"RPDTN",2021,2,"FRI2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.8
"RPDTN",2021,2,"FRI3",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16.9
"RPDTN",2021,2,"FRJ1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",18.4
"RPDTN",2021,2,"FRJ2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13.5
"RPDTN",2021,2,"FRK1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",19.3
"RPDTN",2021,2,"FRK2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",16
"RPDTN",2021,2,"FRL0",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",19.2
"RPDTN",2021,2,"FRM0",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",23.2
"RPDTN",2021,2,"FRY1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",39.1
"RPDTN",2021,2,"FRY2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",32.5
"RPDTN",2021,2,"FRY3",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",51.5
"RPDTN",2021,2,"FRY4",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",39.9
"RPDTN",2021,2,"HR02",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.3
"RPDTN",2021,2,"HR03",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",9.4
"RPDTN",2021,2,"HR05",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",5.3
"RPDTN",2021,2,"HR06",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",19.4
"RPDTN",2021,2,"HU11",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",6.6
"RPDTN",2021,2,"HU12",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",10.8
"RPDTN",2021,2,"HU21",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",14.5
"RPDTN",2021,2,"HU22",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",11.5
"RPDTN",2021,2,"HU23",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.2
"RPDTN",2021,2,"HU31",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.8
"RPDTN",2021,2,"HU32",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",20.4
"RPDTN",2021,2,"HU33",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",14.7
"RPDTN",2021,2,"IE04",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",14.9
"RPDTN",2021,2,"IE05",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",15.9
"RPDTN",2021,2,"IE06",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",13.5
"RPDTN",2021,2,"IS00",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",21.8
"RPDTN",2021,2,"ITC1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",36.2
"RPDTN",2021,2,"ITC2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",38.8
"RPDTN",2021,2,"ITC3",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",30.6
"RPDTN",2021,2,"ITC4",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",35
"RPDTN",2021,2,"ITF1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",32.1
"RPDTN",2021,2,"ITF2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",37.2
"RPDTN",2021,2,"ITF3",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",46.6
"RPDTN",2021,2,"ITF4",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",48.6
"RPDTN",2021,2,"ITF5",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",36.7
"RPDTN",2021,2,"ITF6",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",45.5
"RPDTN",2021,2,"ITG1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",47.9
"RPDTN",2021,2,"ITG2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",45.9
"RPDTN",2021,2,"ITH1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",29.5
"RPDTN",2021,2,"ITH2",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",29.9
"RPDTN",2021,2,"ITH3",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",34.3
"RPDTN",2021,2,"ITH4",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",28.8
"RPDTN",2021,2,"ITH5",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",31.1
"RPDTN",2021,2,"ITI1",2020,"Total","From 25 to 64 years","Less than primary, primary and lower secondary education (levels 0-2)","Percent",35.2
